"","year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
"569",2020,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",5424,23222,20210622,"TOTAL"
"570",2020,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","OTHER","GREEN",44,23222,20210622,"TOTAL"
"571",2020,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","JO JORGENSEN","LIBERTARIAN",239,23222,20210622,"TOTAL"
"572",2020,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","OTHER","OTHER",61,23222,20210622,"TOTAL"
"573",2020,"NEW MEXICO","NM","EDDY","35015","PRESIDENT","DONALD J TRUMP","REPUBLICAN",17454,23222,20210622,"TOTAL"
"574",2020,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",7590,14435,20210622,"TOTAL"
"575",2020,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","OTHER","GREEN",98,14435,20210622,"TOTAL"
"576",2020,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","JO JORGENSEN","LIBERTARIAN",159,14435,20210622,"TOTAL"
"577",2020,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","OTHER","OTHER",35,14435,20210622,"TOTAL"
"578",2020,"NEW MEXICO","NM","GRANT","35017","PRESIDENT","DONALD J TRUMP","REPUBLICAN",6553,14435,20210622,"TOTAL"
"579",2020,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1234,2189,20210622,"TOTAL"
"580",2020,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","OTHER","GREEN",8,2189,20210622,"TOTAL"
"581",2020,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","JO JORGENSEN","LIBERTARIAN",21,2189,20210622,"TOTAL"
"582",2020,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","OTHER","OTHER",9,2189,20210622,"TOTAL"
"583",2020,"NEW MEXICO","NM","GUADALUPE","35019","PRESIDENT","DONALD J TRUMP","REPUBLICAN",917,2189,20210622,"TOTAL"
"584",2020,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",179,505,20210622,"TOTAL"
"585",2020,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","OTHER","GREEN",0,505,20210622,"TOTAL"
"586",2020,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","JO JORGENSEN","LIBERTARIAN",3,505,20210622,"TOTAL"
"587",2020,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","OTHER","OTHER",4,505,20210622,"TOTAL"
"588",2020,"NEW MEXICO","NM","HARDING","35021","PRESIDENT","DONALD J TRUMP","REPUBLICAN",319,505,20210622,"TOTAL"
"589",2020,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",823,1974,20210622,"TOTAL"
"590",2020,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","OTHER","GREEN",6,1974,20210622,"TOTAL"
"591",2020,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","JO JORGENSEN","LIBERTARIAN",13,1974,20210622,"TOTAL"
"592",2020,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","OTHER","OTHER",12,1974,20210622,"TOTAL"
"593",2020,"NEW MEXICO","NM","HIDALGO","35023","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1120,1974,20210622,"TOTAL"
"594",2020,"NEW MEXICO","NM","LEA","35025","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4061,20918,20210622,"TOTAL"
"595",2020,"NEW MEXICO","NM","LEA","35025","PRESIDENT","OTHER","GREEN",50,20918,20210622,"TOTAL"
"596",2020,"NEW MEXICO","NM","LEA","35025","PRESIDENT","JO JORGENSEN","LIBERTARIAN",214,20918,20210622,"TOTAL"
"597",2020,"NEW MEXICO","NM","LEA","35025","PRESIDENT","OTHER","OTHER",62,20918,20210622,"TOTAL"
"598",2020,"NEW MEXICO","NM","LEA","35025","PRESIDENT","DONALD J TRUMP","REPUBLICAN",16531,20918,20210622,"TOTAL"
"599",2020,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3194,10306,20210622,"TOTAL"
"600",2020,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","OTHER","GREEN",33,10306,20210622,"TOTAL"
"601",2020,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","JO JORGENSEN","LIBERTARIAN",113,10306,20210622,"TOTAL"
"602",2020,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","OTHER","OTHER",24,10306,20210622,"TOTAL"
"603",2020,"NEW MEXICO","NM","LINCOLN","35027","PRESIDENT","DONALD J TRUMP","REPUBLICAN",6942,10306,20210622,"TOTAL"
"604",2020,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",7554,12293,20210622,"TOTAL"
"605",2020,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","OTHER","GREEN",53,12293,20210622,"TOTAL"
"606",2020,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","JO JORGENSEN","LIBERTARIAN",360,12293,20210622,"TOTAL"
"607",2020,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","OTHER","OTHER",48,12293,20210622,"TOTAL"
"608",2020,"NEW MEXICO","NM","LOS ALAMOS","35028","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4278,12293,20210622,"TOTAL"
"609",2020,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3563,8103,20210622,"TOTAL"
"610",2020,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","OTHER","GREEN",38,8103,20210622,"TOTAL"
"611",2020,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","JO JORGENSEN","LIBERTARIAN",73,8103,20210622,"TOTAL"
"612",2020,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","OTHER","OTHER",21,8103,20210622,"TOTAL"
"613",2020,"NEW MEXICO","NM","LUNA","35029","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4408,8103,20210622,"TOTAL"
"614",2020,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",18029,26486,20210622,"TOTAL"
"615",2020,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","OTHER","GREEN",202,26486,20210622,"TOTAL"
"616",2020,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","JO JORGENSEN","LIBERTARIAN",266,26486,20210622,"TOTAL"
"617",2020,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","OTHER","OTHER",188,26486,20210622,"TOTAL"
"618",2020,"NEW MEXICO","NM","MCKINLEY","35031","PRESIDENT","DONALD J TRUMP","REPUBLICAN",7801,26486,20210622,"TOTAL"
"619",2020,"NEW MEXICO","NM","MORA","35033","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1745,2686,20210622,"TOTAL"
"620",2020,"NEW MEXICO","NM","MORA","35033","PRESIDENT","OTHER","GREEN",13,2686,20210622,"TOTAL"
"621",2020,"NEW MEXICO","NM","MORA","35033","PRESIDENT","JO JORGENSEN","LIBERTARIAN",14,2686,20210622,"TOTAL"
"622",2020,"NEW MEXICO","NM","MORA","35033","PRESIDENT","OTHER","OTHER",11,2686,20210622,"TOTAL"
"623",2020,"NEW MEXICO","NM","MORA","35033","PRESIDENT","DONALD J TRUMP","REPUBLICAN",903,2686,20210622,"TOTAL"
"624",2020,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",8485,23571,20210622,"TOTAL"
"625",2020,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","OTHER","GREEN",108,23571,20210622,"TOTAL"
"626",2020,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","JO JORGENSEN","LIBERTARIAN",387,23571,20210622,"TOTAL"
"627",2020,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","OTHER","OTHER",70,23571,20210622,"TOTAL"
"628",2020,"NEW MEXICO","NM","OTERO","35035","PRESIDENT","DONALD J TRUMP","REPUBLICAN",14521,23571,20210622,"TOTAL"
"629",2020,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1170,3873,20210622,"TOTAL"
"630",2020,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","OTHER","GREEN",17,3873,20210622,"TOTAL"
"631",2020,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","JO JORGENSEN","LIBERTARIAN",41,3873,20210622,"TOTAL"
"632",2020,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","OTHER","OTHER",11,3873,20210622,"TOTAL"
"633",2020,"NEW MEXICO","NM","QUAY","35037","PRESIDENT","DONALD J TRUMP","REPUBLICAN",2634,3873,20210622,"TOTAL"
"634",2020,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",10990,16628,20210622,"TOTAL"
"635",2020,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","OTHER","GREEN",59,16628,20210622,"TOTAL"
"636",2020,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","JO JORGENSEN","LIBERTARIAN",119,16628,20210622,"TOTAL"
"637",2020,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","OTHER","OTHER",52,16628,20210622,"TOTAL"
"638",2020,"NEW MEXICO","NM","RIO ARRIBA","35039","PRESIDENT","DONALD J TRUMP","REPUBLICAN",5408,16628,20210622,"TOTAL"
"639",2020,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1802,6608,20210622,"TOTAL"
"640",2020,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","OTHER","GREEN",15,6608,20210622,"TOTAL"
"641",2020,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","JO JORGENSEN","LIBERTARIAN",138,6608,20210622,"TOTAL"
"642",2020,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","OTHER","OTHER",19,6608,20210622,"TOTAL"
"643",2020,"NEW MEXICO","NM","ROOSEVELT","35041","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4634,6608,20210622,"TOTAL"
"644",2020,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",40588,76562,20210622,"TOTAL"
"645",2020,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","OTHER","GREEN",350,76562,20210622,"TOTAL"
"646",2020,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","JO JORGENSEN","LIBERTARIAN",1187,76562,20210622,"TOTAL"
"647",2020,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","OTHER","OTHER",263,76562,20210622,"TOTAL"
"648",2020,"NEW MEXICO","NM","SANDOVAL","35043","PRESIDENT","DONALD J TRUMP","REPUBLICAN",34174,76562,20210622,"TOTAL"
"649",2020,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",18083,52294,20210622,"TOTAL"
"650",2020,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","OTHER","GREEN",251,52294,20210622,"TOTAL"
"651",2020,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","JO JORGENSEN","LIBERTARIAN",827,52294,20210622,"TOTAL"
"652",2020,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","OTHER","OTHER",259,52294,20210622,"TOTAL"
"653",2020,"NEW MEXICO","NM","SAN JUAN","35045","PRESIDENT","DONALD J TRUMP","REPUBLICAN",32874,52294,20210622,"TOTAL"
"654",2020,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",7888,11531,20210622,"TOTAL"
"655",2020,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","OTHER","GREEN",57,11531,20210622,"TOTAL"
"656",2020,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","JO JORGENSEN","LIBERTARIAN",115,11531,20210622,"TOTAL"
"657",2020,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","OTHER","OTHER",50,11531,20210622,"TOTAL"
"658",2020,"NEW MEXICO","NM","SAN MIGUEL","35047","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3421,11531,20210622,"TOTAL"
"659",2020,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",62530,82227,20210622,"TOTAL"
"660",2020,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","OTHER","GREEN",403,82227,20210622,"TOTAL"
"661",2020,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","JO JORGENSEN","LIBERTARIAN",758,82227,20210622,"TOTAL"
"662",2020,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","OTHER","OTHER",207,82227,20210622,"TOTAL"
"663",2020,"NEW MEXICO","NM","SANTA FE","35049","PRESIDENT","DONALD J TRUMP","REPUBLICAN",18329,82227,20210622,"TOTAL"
"664",2020,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2265,5945,20210622,"TOTAL"
"665",2020,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","OTHER","GREEN",36,5945,20210622,"TOTAL"
"666",2020,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","JO JORGENSEN","LIBERTARIAN",66,5945,20210622,"TOTAL"
"667",2020,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","OTHER","OTHER",36,5945,20210622,"TOTAL"
"668",2020,"NEW MEXICO","NM","SIERRA","35051","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3542,5945,20210622,"TOTAL"
"669",2020,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3722,7160,20210622,"TOTAL"
"670",2020,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","OTHER","GREEN",39,7160,20210622,"TOTAL"
"671",2020,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","JO JORGENSEN","LIBERTARIAN",113,7160,20210622,"TOTAL"
"672",2020,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","OTHER","OTHER",31,7160,20210622,"TOTAL"
"673",2020,"NEW MEXICO","NM","SOCORRO","35053","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3255,7160,20210622,"TOTAL"
"674",2020,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",13121,17181,20210622,"TOTAL"
"675",2020,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","OTHER","GREEN",146,17181,20210622,"TOTAL"
"676",2020,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","JO JORGENSEN","LIBERTARIAN",152,17181,20210622,"TOTAL"
"677",2020,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","OTHER","OTHER",47,17181,20210622,"TOTAL"
"678",2020,"NEW MEXICO","NM","TAOS","35055","PRESIDENT","DONALD J TRUMP","REPUBLICAN",3715,17181,20210622,"TOTAL"
"679",2020,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2344,7281,20210622,"TOTAL"
"680",2020,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","OTHER","GREEN",29,7281,20210622,"TOTAL"
"681",2020,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","JO JORGENSEN","LIBERTARIAN",105,7281,20210622,"TOTAL"
"682",2020,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","OTHER","OTHER",31,7281,20210622,"TOTAL"
"683",2020,"NEW MEXICO","NM","TORRANCE","35057","PRESIDENT","DONALD J TRUMP","REPUBLICAN",4772,7281,20210622,"TOTAL"
"684",2020,"NEW MEXICO","NM","UNION","35059","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",383,1789,20210622,"TOTAL"
"685",2020,"NEW MEXICO","NM","UNION","35059","PRESIDENT","OTHER","GREEN",2,1789,20210622,"TOTAL"
"686",2020,"NEW MEXICO","NM","UNION","35059","PRESIDENT","JO JORGENSEN","LIBERTARIAN",11,1789,20210622,"TOTAL"
"687",2020,"NEW MEXICO","NM","UNION","35059","PRESIDENT","OTHER","OTHER",5,1789,20210622,"TOTAL"
"688",2020,"NEW MEXICO","NM","UNION","35059","PRESIDENT","DONALD J TRUMP","REPUBLICAN",1388,1789,20210622,"TOTAL"
"689",2020,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",14263,32277,20210622,"TOTAL"
"690",2020,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","OTHER","GREEN",135,32277,20210622,"TOTAL"
"691",2020,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","JO JORGENSEN","LIBERTARIAN",406,32277,20210622,"TOTAL"
"692",2020,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","OTHER","OTHER",109,32277,20210622,"TOTAL"
"693",2020,"NEW MEXICO","NM","VALENCIA","35061","PRESIDENT","DONALD J TRUMP","REPUBLICAN",17364,32277,20210622,"TOTAL"
